Target:He	He wants to discredit American democracy and make us weaker in terms of leading the liberal democratic order.	$LABEL$0
Target:Russian President Vladimir Putin	U.S. intelligence officials now believe with "a high level of confidence" that Russian President Vladimir Putin became personally involved in the covert Russian campaign to interfere in the U.S. presidential election, senior U.S. intelligence officials told NBC News.	$LABEL$0
Target:Russian	U.S. intelligence officials now believe with "a high level of confidence" that Russian President Vladimir Putin became personally involved in the covert Russian campaign to interfere in the U.S. presidential election, senior U.S. intelligence officials told NBC News.	$LABEL$0
Target:Trump	Mr. McCain withdrew his endorsement in October when an 11-year-old videotape surfaced in which Mr. Trump was caught on a hot mic using vulgar language about women.	$LABEL$0
Target:Trump	But he said Mr. Trump’s comments indicate a lack of appreciation for the threat posed by Mr. Putin.	$LABEL$0
Target:Putin	Tillerson may be a friend of Putin’s, but he’s no friend of the planet.	$LABEL$0
Target:Tillerson	Tillerson may be a friend of Putin’s, but he’s no friend of the planet.	$LABEL$0
Target:McCain	So far, McCain is the first Republican senator to raise objections to Tillerson, and if just three more joined him and a united Democratic front, Tillerson’s nomination could be blocked.	$LABEL$1
Target:Tillerson	So far, McCain is the first Republican senator to raise objections to Tillerson, and if just three more joined him and a united Democratic front, Tillerson’s nomination could be blocked.	$LABEL$0
Target:myself	We have — I think, I can say at least for myself, I can't speak for him, but we have a really good chemistry together.	$LABEL$1
Target:General Kelly	On Wednesday, Mr. Panetta endorsed General Kelly, calling him an “excellent choice” and urging the Senate to confirm him.	$LABEL$1
Target:His	His admirers praise his rags-to-riches success story.	$LABEL$1
Target:his rags-to-riches success story	His admirers praise his rags-to-riches success story.	$LABEL$1
Target:his	But his critics say a career in medicine is not the right training for someone running a vast federal housing bureaucracy.	$LABEL$0
Target:Pelosi	Pelosi has led House Democrats since 2003, and that’s what Ryan had argued is the problem.	$LABEL$0
Target:Mrs. Pelosi	Channeling the anxiety over the electoral setbacks, Mr. Ryan came closer than anyone else to stripping Mrs. Pelosi of her leadership title.	$LABEL$0
Target:Ross	As chief of the Commerce Department, Ross will oversee the Census, the Bureau of Economic Analysis, National Oceanic and Atmospheric Administration and other components.	$LABEL$1
Target:Ross	In 1995, Ross, then a Democratic fundraiser, married New York Lt.	$LABEL$1
Target:Mr. Mnuchin	That confidence and loyalty appear to be what clinched the role for Mr. Mnuchin.	$LABEL$1
Target:She	“She has an amazing life story and has helped countless Americans in her public service career.	$LABEL$1
Target:She	“She’s an outstanding choice.	$LABEL$1
Target:Mr. Price	Gay rights groups have also been critical of Mr. Price.	$LABEL$0
Target:Mr. Giuliani	And when reports surfaced about Mr. Giuliani’s foreign business entanglements and highly compensated speechmaking, Mr. Trump grew even warier.	$LABEL$0
Target:Donald J. Trump	For those disappointed by the presidential outcome, much of the anxiety stemmed from concerns that relatives who supported Donald J. Trump might gloat about his victory.	$LABEL$0
Target:Trump	Her relationship with Trump has been contentious: In January, Haley delivered the Republican response to President Obama's final State of the Union address, and, without mentioning Trump by name, appeared to criticize him and his candidacy: “During anxious times, it can be tempting to follow the siren call of the angriest voices.”	$LABEL$0
Target:She	She's also the first Indian American to serve as the state's governor (and only the second in the United States, after Louisiana's Bobby Jindal.) At 44, she's the youngest current governor.	$LABEL$1
Target:The Times	“The Times is a great, great American jewel,” Mr. Trump declared as he prepared to leave the gathering in the newspaper’s 16th-floor boardroom, where portraits of former presidents adorn the walls.	$LABEL$1
Target:Mr. Trump	Only a day earlier, Mr. Trump assailed the nation’s most prominent television news anchors and producers in a tense meeting at Trump Tower.	$LABEL$0
Target:Trump	Trump spent the entire campaign reducing people to one identity and then generalizing.	$LABEL$0
Target:African-Americans	When Trump talked about African-Americans he always talked about inner-city poverty, as if that was the sum total of the black experience in America.	$LABEL$0
Target:Trump	When Trump talked about African-Americans he always talked about inner-city poverty, as if that was the sum total of the black experience in America.	$LABEL$0
Target:Hillary Clinton	Hillary Clinton was at her best and most uplifting when she spoke about American interests in world affairs and how they relate to our understanding of democracy.	$LABEL$1
Target:American	Hillary Clinton was at her best and most uplifting when she spoke about American interests in world affairs and how they relate to our understanding of democracy.	$LABEL$1
Target:she	But when it came to life at home, she tended on the campaign trail to lose that large vision and slip into the rhetoric of diversity, calling out explicitly to African-American, Latino, L.G.B.T. and women voters at every stop.	$LABEL$0
Target:Ronald Reagan	Ronald Reagan did that very skillfully, whatever one may think of his vision.	$LABEL$1
Target:Jeff	Trump Picks Jeff Sessions, Senator Accused Of Racism, For Attorney General	$LABEL$0
Target:Sessions	Trump said in a statement on Friday that Sessions was a “world-class legal mind and considered a truly great Attorney General and U.S. Attorney in the state of Alabama.”	$LABEL$1
Target:Flynn	Flynn has also worried some national security experts with his warmth toward Russia.	$LABEL$0
Target:He	He said he was proud of the work his team had done to produce policy and personnel guidance “on the complex national security challenges facing our great country”.	$LABEL$1
Target:Trump	"People didn't vote for Trump so that he could bring a white supremacist into the White House," Sen.	$LABEL$0
Target:Trump	Without mentioning Trump by name, Obama told Greek President Prokopis Pavlopoulos that a strong NATO is of “utmost importance” and would provide “significant continuity even as we see a transition in government in the United States.”	$LABEL$0
Target:" Trump	Now I will have them both with me in the White House as we work to make America great again," Trump said.	$LABEL$1
Target:Trump	"We will have that same partnership in working to help President-elect Trump achieve his agenda," Bannon said.	$LABEL$1
Target:President Putin	The Trump transition team reported that “President-elect Trump noted to President Putin that he is very much looking forward to having a strong and enduring relationship with Russia and the people of Russia.”	$LABEL$1
Target:Mr. Putin	While Mr. Trump said he hoped to have a constructive relationship with Russia, he insisted during one of his debates with Hillary Clinton that he was “no puppet” of Mr. Putin.	$LABEL$0
Target:Andrew Jackson	Andrew Jackson was, until last Tuesday, the only person elected president who was defined by his anger.	$LABEL$0
Target:Donald Trump	Zeroing in on the Clinton-Trump race, the near unanimity of the print and broadcasting media in their rejection and derogation of Donald Trump could have roused EA and resulting disingenuousness.	$LABEL$0
Target:Trump	It was the ten-year-old Access Hollywood video which caught Trump seeming to brag about his sexual prowess and irresistibility.	$LABEL$0
Target:Trump	Donald Trump, defying the pundits and polls to the end, defeated Hillary Clinton in Tuesday’s presidential election and claimed an establishment-stunning victory that exposes the depth of voter dissatisfaction – and signals immense changes ahead for American policy at home and abroad.	$LABEL$1
Target:Podesta	And the WikiLeaks release of emails hacked from Podesta’s account became a constant distraction for the campaign, as the messages revealed infighting, internal concerns about the Clinton family’s foundation and even evidence that the now-head of the Democratic National Committee leaked town hall questions to Clinton during the primaries.	$LABEL$0
